scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method,seen_calibrated_aps,median_router_rmse_m,good_router_count,usable_router_count,weak_router_count,gps_jump_m,wifi_jump_m,is_outlier,outlier_reason
scan_170,2026-04-08 13:11:04,48.891480680240704,8.699326167594434,48.89149946963664,8.699404068206244,48.8914589,8.6994465,3,29.512709126747414,5.480985322249461,9.134945793753175,wknn_fingerprinting_smoothed_road_snapped,5,6.127562795625457,0,2,3,1.2352957280445485,0.0,False,
scan_171,2026-04-08 13:11:07,48.89149956626963,8.699332101675385,48.891519595908065,8.69939715244712,48.891552864211626,8.699409637453869,3,33.99019466454014,3.814498367400544,8.210184361505487,wknn_fingerprinting_smoothed_road_snapped,5,7.4734253819369245,1,4,0,2.146786591239195,10.802450549670116,False,
scan_172,2026-04-08 13:11:14,48.89151701361737,8.699344721348918,48.89153194846942,8.699397153992832,48.89155357286653,8.699405269248478,3,29.267425943661625,2.4794239032694105,6.016813178839657,wknn_fingerprinting_smoothed_road_snapped,11,11.145125954304188,2,5,4,2.150680037431945,0.32930365401553197,False,
scan_173,2026-04-08 13:11:17,48.89152093218081,8.699348734905131,48.891461650621,8.699329726645772,48.89145690847251,8.699328553894754,3,31.219651930581588,0.5348288266080465,7.278570219217042,wknn_fingerprinting_smoothed_road_snapped,4,9.463077145217438,2,1,1,0.5259056818997171,12.137521653937895,False,
scan_185,2026-04-08 13:12:19,48.89152512554714,8.699402837361259,48.89148713588666,8.699670464438078,48.891510406518925,8.69967876509212,3,10.408329997330663,2.660774909813998,20.26190230891688,wknn_fingerprinting_smoothed_road_snapped,7,5.4200565554475,0,1,6,2.2848959848098773,8.419566023956996,False,
scan_187,2026-04-08 13:12:24,48.89151631850272,8.699460946860098,48.89152527177616,8.69951874099334,48.89153459660532,8.699522240437298,3,24.04118528673991,1.069172206445849,4.9260280933148834,wknn_fingerprinting_smoothed_road_snapped,9,3.909582022478168,3,2,4,2.9768128059615266,4.562878841542419,False,
scan_192,2026-04-08 13:12:53,48.89150392667564,8.699719504958185,48.89147567669053,8.699627752128922,48.891439815032804,8.699618682329232,7,44.94556800583924,4.046936268006182,10.265979220686766,wknn_fingerprinting_smoothed_road_snapped,17,3.909582022478168,5,4,8,4.066708238323357,9.006567220886385,False,
scan_195,2026-04-08 13:13:08,48.89147715150767,8.699837062542203,48.891476295375895,8.699720424451456,48.89150253924804,8.699729785661308,7,34.91922947921219,3.000736551154188,8.344893721966622,wknn_fingerprinting_smoothed_road_snapped,12,12.040602767650997,4,6,2,9.105850720196923,10.71826613472667,False,
scan_240,2026-04-08 13:21:55,48.89137592136886,8.701258079587715,48.89144015823353,8.701197424835945,48.89141399867672,8.701197145781238,3,36.09853908343756,2.912153488646456,6.152833073442943,wknn_fingerprinting_smoothed_road_snapped,13,2.442010806229799,1,2,10,6.332643605154687,8.175828837183747,False,
scan_252,2026-04-08 13:23:15,48.89141475364461,8.701293886877147,48.89141341984757,8.701174487303057,48.89141410313087,8.701174494591916,4,35.927583480679004,0.07606496818986425,8.738810181481554,wknn_fingerprinting_smoothed_road_snapped,6,7.14654882469459,0,2,4,1.0404014633963623,9.530123017965428,False,
scan_256,2026-04-08 13:23:33,48.89138886550364,8.701456315466855,48.891413470720735,8.701278486300914,48.8914136235739,8.701278487931463,4,39.45746634475158,0.017016032419872984,13.304088423518735,wknn_fingerprinting_smoothed_road_snapped,19,9.305971433245052,2,5,12,12.232719090060638,7.611624298200546,False,
scan_262,2026-04-08 13:24:10,48.8914421089298,8.701639795046729,48.891404804518444,8.70133112908433,48.89141359120251,8.70133113284629,4,39.04134598330342,0.9781337086489493,22.813421598095363,wknn_fingerprinting_smoothed_road_snapped,15,4.765853082059008,0,7,8,17.266475184020724,1.3889309425373688,False,
scan_263,2026-04-08 13:24:18,48.89148266781629,8.701681243019001,48.891407871748,8.70137494801989,48.89141358309264,8.701374950465164,3,25.52776266472772,0.6357869107009207,23.700442049459035,wknn_fingerprinting_smoothed_road_snapped,7,8.83947899782104,0,2,5,5.439515852500474,3.2070810111686887,False,
scan_266,2026-04-08 13:24:35,48.89153123002783,8.701798537235137,48.891440616955165,8.701478260653683,48.89141356397389,8.701478249071128,3,27.93347719230358,3.011537994720459,26.853609745402466,wknn_fingerprinting_smoothed_road_snapped,9,8.87964452755194,1,4,4,10.145211950691348,7.560588783080192,False,
scan_270,2026-04-08 13:24:55,48.89156910484079,8.701970461659114,48.89145577229746,8.70155323762427,48.89141355009818,8.701553219547108,3,42.08493501721818,4.700175410465851,35.10636767581334,wknn_fingerprinting_smoothed_road_snapped,9,10.801243552147334,0,5,4,7.156429727143908,6.048811444515613,False,
scan_280,2026-04-08 13:25:44,48.89131486433503,8.70205226059355,48.89134488616554,8.7017147346727,48.89132374635672,8.701715024794705,4,23.94311934103797,2.3533793194990547,24.702666337422702,wknn_fingerprinting_smoothed_road_snapped,7,1.0097938642114148,0,0,7,28.92836428299082,15.498090251894425,False,
scan_281,2026-04-08 13:25:52,48.89126434204779,8.701993158615933,48.89112920389836,8.701445215062733,48.89112012425216,8.701445757402029,3,13.012814197295423,1.0115253805145494,43.16211402170411,wknn_fingerprinting_smoothed_road_snapped,10,14.738982683460101,0,3,7,7.095302505905639,30.03689361057151,False,
scan_285,2026-04-08 13:26:14,48.89114988999594,8.702019902321618,48.89124390583167,8.70156617091096,48.89132256693811,8.701564611677032,4,15.630043708312993,8.757298014153074,38.47030176794082,wknn_fingerprinting_smoothed_road_snapped,5,0.4412920688602965,0,0,5,8.285850925549326,23.074364568932605,False,
scan_289,2026-04-08 13:26:35,48.89101408202727,8.70207573098628,48.89104464544948,8.701634809158255,48.89104492126934,8.701662643351991,4,29.27130345250478,2.0374750973962352,30.429057545791927,wknn_fingerprinting_smoothed_road_snapped,8,3.0296075983939645,1,2,5,12.35047627623106,4.903413122760397,False,
scan_382,2026-04-08 13:34:58,48.890952869655166,8.698952833057202,48.89079561798266,8.699215522168588,48.890808331508296,8.69909227271204,3,34.53500639447844,9.131278340211713,19.05382176818655,wknn_fingerprinting_smoothed_road_snapped,11,9.282794399384583,0,4,7,8.610351323958232,31.736082274088915,False,
scan_385,2026-04-08 13:35:09,48.89104697295447,8.699202091179412,48.89093693980086,8.699090435592673,48.89093399398842,8.699118984368528,3,43.385865593915874,2.115125512517018,13.970553929863936,wknn_fingerprinting_smoothed_road_snapped,6,5.781103565334229,0,2,4,11.142419119825577,3.282678526855097,False,
scan_397,2026-04-08 13:36:08,48.89089744188424,8.699964795287153,48.89104360799041,8.699728760205794,48.89094525403795,8.69971345438688,3,14.189197769195175,11.005924933443623,19.15070955755384,wknn_fingerprinting_smoothed_road_snapped,5,5.4549911080094216,1,2,2,6.279182334607681,1.0686850304523032,False,
scan_524,2026-04-08 13:54:14,48.890064150938834,8.698930434121836,48.89021304842233,8.699458630213744,48.89019786518765,8.69945561064527,3,34.7864831557247,1.7045863577817904,41.22091015772074,wknn_fingerprinting_smoothed_road_snapped,5,7.048744946639012,0,4,1,34.826279699253554,49.71369750619879,False,
scan_528,2026-04-08 13:54:32,48.88999343339338,8.698771175442905,48.89012231819064,8.698984235657264,48.89023658788275,8.69901375562462,3,30.178050828020684,12.90269989492993,32.37168738450536,wknn_fingerprinting_smoothed_road_snapped,10,10.418930232613839,1,5,4,6.755928704094188,12.565880102350357,False,
scan_541,2026-04-08 13:56:04,48.88969726226518,8.698186923425363,48.889551673353196,8.698181728776756,48.88956116934397,8.698146910100167,3,43.91658760271188,2.7590663129216555,15.430356180200514,wknn_fingerprinting_smoothed_road_snapped,5,8.272215297750993,1,2,2,24.053864401352715,4.701834792869232,False,
scan_543,2026-04-08 13:56:22,48.889525429659685,8.698088812008793,48.88955399267958,8.698168908704892,48.88956016507342,8.698146276565009,3,12.384093299685372,1.7933930321802132,5.713391389785222,wknn_fingerprinting_smoothed_road_snapped,5,5.183720592542132,0,1,4,20.431969409807472,0.12103096874043884,False,
